Transaction_Id,Time_stamp,Card_id,Merchant_ID,Registered_Address_Location,Merchant_Location,Amount_usd
TX_005989,2026-02-02 21:51:38,CARD_06,M_00220,"(48.125832, 11.568028)","(48.196678, 11.615587)",22.69
TX_005990,2026-02-03 02:27:13,CARD_06,M_00384,"(48.125832, 11.568028)","(48.139543, 11.567638)",3.77
TX_005991,2026-02-03 06:03:35,CARD_06,M_00384,"(48.125832, 11.568028)","(48.139543, 11.567638)",16.3
TX_005992,2026-02-03 10:28:14,CARD_06,M_00080,"(48.125832, 11.568028)","(48.136264, 11.547711)",29.81
TX_005993,2026-02-03 11:45:01,CARD_06,M_00222,"(48.125832, 11.568028)","(48.102971, 11.588104)",32.7
TX_005994,2026-02-03 19:12:25,CARD_06,M_00080,"(48.125832, 11.568028)","(48.136264, 11.547711)",23.91
TX_005995,2026-02-03 23:36:58,CARD_06,M_00054,"(48.125832, 11.568028)","(48.110361, 11.542386)",6.72
TX_005996,2026-02-04 01:53:57,CARD_06,M_00235,"(48.125832, 11.568028)","(48.13607, 11.557071)",25.1
TX_005997,2026-02-04 07:42:46,CARD_06,M_00267,"(48.125832, 11.568028)","(48.141639, 11.575427)",146.44
TX_005998,2026-02-04 10:25:42,CARD_06,M_00252,"(48.125832, 11.568028)","(48.145696, 11.625247)",166.61
TX_005999,2026-02-04 15:24:12,CARD_06,M_00057,"(48.125832, 11.568028)","(48.1215, 11.588968)",43.02
TX_006000,2026-02-05 01:37:36,CARD_06,M_00009,"(48.125832, 11.568028)","(48.118316, 11.572724)",3.94
TX_006001,2026-02-04 07:28:00,CARD_07,M_00300,"(53.555939, 9.936302)","(53.525301, 9.954848)",74.4
TX_006002,2026-02-04 07:35:30,CARD_07,M_00400,"(53.555939, 9.936302)","(48.795486, 9.17648)",13.06
TX_006003,2026-02-04 10:34:47,CARD_07,M_00181,"(53.555939, 9.936302)","(53.519211, 9.975719)",101.37
TX_006004,2026-02-04 02:50:40,CARD_07,M_00096,"(53.555939, 9.936302)","(53.536493, 10.000194)",15.06
TX_006005,2026-02-04 04:04:00,CARD_07,M_00175,"(53.555939, 9.936302)","(52.394908, 9.714693)",70.52
TX_006006,2026-02-04 04:25:11,CARD_07,M_00029,"(53.555939, 9.936302)","(53.557022, 10.001532)",6.17
TX_006007,2026-02-04 05:39:58,CARD_07,M_00203,"(53.555939, 9.936302)","(53.525011, 10.01379)",18.36
TX_006008,2026-02-04 05:41:49,CARD_07,M_00272,"(53.555939, 9.936302)","(53.563756, 10.061821)",254.69
TX_006009,2026-02-04 01:10:47,CARD_07,M_00326,"(53.555939, 9.936302)","(53.543881, 10.02848)",164.31
TX_006010,2026-02-04 01:44:46,CARD_07,M_00271,"(53.555939, 9.936302)","(48.14187, 11.569541)",199.32
TX_006011,2026-02-04 00:29:50,CARD_07,M_00196,"(53.555939, 9.936302)","(52.352235, 9.670823)",62.82
TX_006012,2026-02-04 01:40:40,CARD_07,M_00210,"(53.555939, 9.936302)","(53.540027, 9.957764)",43.35
TX_006013,2026-02-04 02:17:04,CARD_07,M_00272,"(53.555939, 9.936302)","(53.563756, 10.061821)",232.83
TX_006014,2026-02-04 03:23:10,CARD_07,M_00110,"(53.555939, 9.936302)","(53.559976, 10.016939)",3.36
TX_006015,2026-02-04 01:00:33,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",42.46
TX_006016,2026-02-04 23:56:23,CARD_07,M_00052,"(53.555939, 9.936302)","(53.51895, 9.999239)",59.61
TX_006017,2026-02-05 03:04:02,CARD_07,M_00277,"(53.555939, 9.936302)","(53.56068, 10.00371)",238.62
TX_006018,2026-02-05 03:08:02,CARD_07,M_00226,"(53.555939, 9.936302)","(53.550941, 10.038098)",38.22
TX_006019,2026-02-05 06:54:13,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",60.55
TX_006020,2026-02-05 00:18:14,CARD_07,M_00344,"(53.555939, 9.936302)","(53.551469, 10.004127)",279.84
TX_006021,2026-02-05 00:27:14,CARD_07,M_00072,"(53.555939, 9.936302)","(52.354482, 9.746474)",44.79
TX_006022,2026-02-05 03:54:47,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",122.22
TX_006023,2026-02-05 00:37:10,CARD_07,M_00135,"(53.555939, 9.936302)","(52.386842, 9.725934)",9.37
TX_006024,2026-02-05 01:24:22,CARD_07,M_00262,"(53.555939, 9.936302)","(52.537422, 13.395219)",312.52
TX_006025,2026-02-05 00:23:53,CARD_07,M_00134,"(53.555939, 9.936302)","(52.545553, 13.387253)",18.77
TX_006026,2026-02-05 00:35:24,CARD_07,M_00226,"(53.555939, 9.936302)","(53.550941, 10.038098)",23.04
TX_006027,2026-02-05 01:01:29,CARD_07,M_00203,"(53.555939, 9.936302)","(53.525011, 10.01379)",21.51
TX_006028,2026-02-05 01:54:47,CARD_07,M_00335,"(53.555939, 9.936302)","(52.334261, 9.782894)",0.5
TX_006029,2026-02-05 02:22:34,CARD_07,M_00052,"(53.555939, 9.936302)","(53.51895, 9.999239)",35.95
TX_006030,2026-02-05 02:23:22,CARD_07,M_00257,"(53.555939, 9.936302)","(52.399256, 9.739633)",200.63
TX_006031,2026-02-05 23:40:02,CARD_07,M_00221,"(53.555939, 9.936302)","(51.337142, 12.344434)",27.66
TX_006032,2026-02-05 23:41:55,CARD_07,M_00273,"(53.555939, 9.936302)","(52.379537, 9.739447)",133.14
TX_006033,2026-02-06 00:57:26,CARD_07,M_00273,"(53.555939, 9.936302)","(52.379537, 9.739447)",10.82
TX_006034,2026-02-06 00:58:22,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",117.43
TX_006035,2026-02-06 23:27:25,CARD_07,M_00244,"(53.555939, 9.936302)","(52.487449, 13.406443)",275.4
TX_006036,2026-02-06 23:55:53,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",86.84
TX_006037,2026-02-07 23:57:20,CARD_07,M_00390,"(53.555939, 9.936302)","(50.112546, 8.714064)",38.29
TX_006038,2026-02-03 14:46:00,CARD_07,M_00003,"(53.555939, 9.936302)","(51.31013, 12.351505)",3.57
TX_006039,2026-02-03 14:57:13,CARD_07,M_00169,"(53.555939, 9.936302)","(53.568546, 9.9992)",81.88
TX_006040,2026-02-03 00:08:35,CARD_07,M_00365,"(53.555939, 9.936302)","(49.439561, 11.131073)",26.85
TX_006041,2026-02-03 02:49:43,CARD_07,M_00270,"(53.555939, 9.936302)","(53.521528, 10.028013)",291.91
TX_006042,2026-02-03 04:19:57,CARD_07,M_00233,"(53.555939, 9.936302)","(53.538087, 9.979086)",18.91
TX_006043,2026-02-03 04:34:47,CARD_07,M_00274,"(53.555939, 9.936302)","(53.541913, 9.968205)",184.31
TX_006044,2026-02-03 04:53:32,CARD_07,M_00215,"(53.555939, 9.936302)","(50.10029, 8.664825)",76.42
TX_006045,2026-02-03 05:45:57,CARD_07,M_00006,"(53.555939, 9.936302)","(52.382382, 9.720448)",5.83
TX_006046,2026-02-03 05:56:56,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",14.33
TX_006047,2026-02-03 07:37:37,CARD_07,M_00210,"(53.555939, 9.936302)","(53.540027, 9.957764)",36.94
TX_006048,2026-02-03 03:13:12,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",33.23
TX_006049,2026-02-03 04:08:02,CARD_07,M_00358,"(53.555939, 9.936302)","(53.532112, 10.072671)",0.5
TX_006050,2026-02-03 00:38:36,CARD_07,M_00333,"(53.555939, 9.936302)","(50.906367, 6.97848)",18.37
TX_006051,2026-02-03 01:03:36,CARD_07,M_00272,"(53.555939, 9.936302)","(53.563756, 10.061821)",336.29
TX_006052,2026-02-03 01:28:59,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",128.98
TX_006053,2026-02-03 01:59:43,CARD_07,M_00274,"(53.555939, 9.936302)","(53.541913, 9.968205)",47.75
TX_006054,2026-02-03 05:59:42,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",25.85
TX_006055,2026-02-03 00:28:43,CARD_07,M_00101,"(53.555939, 9.936302)","(53.53525, 9.990258)",28.09
TX_006056,2026-02-03 02:22:46,CARD_07,M_00272,"(53.555939, 9.936302)","(53.563756, 10.061821)",265.5
TX_006057,2026-02-03 02:26:27,CARD_07,M_00328,"(53.555939, 9.936302)","(50.949362, 6.951014)",173.78
TX_006058,2026-02-03 03:37:36,CARD_07,M_00017,"(53.555939, 9.936302)","(53.550383, 10.040639)",8.23
TX_006059,2026-02-03 10:38:29,CARD_07,M_00042,"(53.555939, 9.936302)","(53.579156, 9.951644)",25.59
TX_006060,2026-02-03 23:42:55,CARD_07,M_00330,"(53.555939, 9.936302)","(53.569581, 9.988153)",98.23
TX_006061,2026-02-03 23:46:13,CARD_07,M_00147,"(53.555939, 9.936302)","(53.552616, 9.973385)",8.29
TX_006062,2026-02-04 03:14:22,CARD_07,M_00181,"(53.555939, 9.936302)","(53.519211, 9.975719)",84.31
TX_006063,2026-02-04 04:50:07,CARD_07,M_00124,"(53.555939, 9.936302)","(53.548064, 10.01135)",45.76
TX_006064,2026-02-04 05:23:30,CARD_07,M_00389,"(53.555939, 9.936302)","(51.345041, 12.399789)",40.13
TX_006065,2026-02-04 05:30:55,CARD_07,M_00145,"(53.555939, 9.936302)","(52.388382, 9.75085)",42.49
TX_006066,2026-02-04 05:34:31,CARD_07,M_00358,"(53.555939, 9.936302)","(53.532112, 10.072671)",159.5
TX_006067,2026-02-04 03:42:31,CARD_07,M_00146,"(53.555939, 9.936302)","(53.550855, 9.966782)",69.93
TX_006068,2026-02-04 08:03:42,CARD_07,M_00170,"(53.555939, 9.936302)","(50.154696, 8.657851)",96.12
TX_006069,2026-02-04 00:15:36,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",93.65
TX_006070,2026-02-04 00:26:37,CARD_07,M_00201,"(53.555939, 9.936302)","(50.118581, 8.681119)",28.44
TX_006071,2026-02-04 02:04:50,CARD_07,M_00135,"(53.555939, 9.936302)","(52.386842, 9.725934)",19.59
TX_006072,2026-02-04 04:41:46,CARD_07,M_00274,"(53.555939, 9.936302)","(53.541913, 9.968205)",51.55
TX_006073,2026-02-04 04:45:58,CARD_07,M_00214,"(53.555939, 9.936302)","(53.563383, 10.016425)",41.94
TX_006074,2026-02-04 01:00:43,CARD_07,M_00203,"(53.555939, 9.936302)","(53.525011, 10.01379)",0.5
TX_006075,2026-02-04 01:48:23,CARD_07,M_00358,"(53.555939, 9.936302)","(53.532112, 10.072671)",199.79
TX_006076,2026-02-04 00:01:49,CARD_07,M_00052,"(53.555939, 9.936302)","(53.51895, 9.999239)",36.14
TX_006077,2026-02-04 00:41:25,CARD_07,M_00273,"(53.555939, 9.936302)","(52.379537, 9.739447)",149.42
TX_006078,2026-02-04 23:39:16,CARD_07,M_00124,"(53.555939, 9.936302)","(53.548064, 10.01135)",0.5
TX_006079,2026-02-04 04:26:56,CARD_07,M_00284,"(53.555939, 9.936302)","(53.535624, 9.95636)",46.91
TX_006080,2026-02-04 05:14:51,CARD_07,M_00114,"(53.555939, 9.936302)","(53.583748, 9.950796)",9.23
TX_006081,2026-02-04 04:15:37,CARD_07,M_00272,"(53.555939, 9.936302)","(53.563756, 10.061821)",74.76
TX_006082,2026-02-04 04:18:34,CARD_07,M_00270,"(53.555939, 9.936302)","(53.521528, 10.028013)",20.33
TX_006083,2026-02-04 01:55:01,CARD_07,M_00139,"(53.555939, 9.936302)","(53.564739, 9.984392)",23.46
TX_006084,2026-02-04 02:05:05,CARD_07,M_00303,"(53.555939, 9.936302)","(52.370985, 9.723818)",245.76
TX_006085,2026-02-04 07:03:33,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",38.89
TX_006086,2026-02-04 10:48:22,CARD_07,M_00070,"(53.555939, 9.936302)","(53.545807, 10.075305)",26.07
TX_006087,2026-02-04 00:51:30,CARD_07,M_00215,"(53.555939, 9.936302)","(50.10029, 8.664825)",22.78
TX_006088,2026-02-04 01:31:07,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",74.84
TX_006089,2026-02-04 01:43:20,CARD_07,M_00042,"(53.555939, 9.936302)","(53.579156, 9.951644)",65.24
TX_006090,2026-02-04 03:10:45,CARD_07,M_00277,"(53.555939, 9.936302)","(53.56068, 10.00371)",121.84
TX_006091,2026-02-04 03:33:42,CARD_07,M_00135,"(53.555939, 9.936302)","(52.386842, 9.725934)",24.05
TX_006092,2026-02-04 00:28:54,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",18.97
TX_006093,2026-02-04 03:13:12,CARD_07,M_00210,"(53.555939, 9.936302)","(53.540027, 9.957764)",19.28
TX_006094,2026-02-04 04:12:57,CARD_07,M_00139,"(53.555939, 9.936302)","(53.564739, 9.984392)",88.06
TX_006095,2026-02-04 05:05:10,CARD_07,M_00196,"(53.555939, 9.936302)","(52.352235, 9.670823)",47.8
TX_006096,2026-02-04 01:55:08,CARD_07,M_00070,"(53.555939, 9.936302)","(53.545807, 10.075305)",25.31
TX_006097,2026-02-04 02:10:28,CARD_07,M_00139,"(53.555939, 9.936302)","(53.564739, 9.984392)",0.5
TX_006098,2026-02-04 04:12:54,CARD_07,M_00027,"(53.555939, 9.936302)","(53.537059, 9.98387)",4.6
TX_006099,2026-02-04 04:14:50,CARD_07,M_00147,"(53.555939, 9.936302)","(53.552616, 9.973385)",39.78
TX_006100,2026-02-04 23:16:15,CARD_07,M_00277,"(53.555939, 9.936302)","(53.56068, 10.00371)",157.14
TX_006101,2026-02-04 23:18:15,CARD_07,M_00042,"(53.555939, 9.936302)","(53.579156, 9.951644)",27.16
TX_006102,2026-02-04 23:40:59,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",205.39
TX_006103,2026-02-05 07:08:58,CARD_07,M_00147,"(53.555939, 9.936302)","(53.552616, 9.973385)",39.7
TX_006104,2026-02-05 01:03:30,CARD_07,M_00085,"(53.555939, 9.936302)","(52.386201, 9.847582)",18.4
TX_006105,2026-02-05 03:16:28,CARD_07,M_00169,"(53.555939, 9.936302)","(53.568546, 9.9992)",45.31
TX_006106,2026-02-05 00:59:16,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",140.75
TX_006107,2026-02-05 00:07:20,CARD_07,M_00228,"(53.555939, 9.936302)","(49.482562, 11.092867)",10.84
TX_006108,2026-02-05 00:12:46,CARD_07,M_00149,"(53.555939, 9.936302)","(53.53459, 9.984058)",50.69
TX_006109,2026-02-05 00:31:01,CARD_07,M_00096,"(53.555939, 9.936302)","(53.536493, 10.000194)",13.4
TX_006110,2026-02-05 04:14:52,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",0.5
TX_006111,2026-02-05 23:10:26,CARD_07,M_00196,"(53.555939, 9.936302)","(52.352235, 9.670823)",57.18
TX_006112,2026-02-06 01:09:27,CARD_07,M_00147,"(53.555939, 9.936302)","(53.552616, 9.973385)",42.13
TX_006113,2026-02-06 01:41:09,CARD_07,M_00207,"(53.555939, 9.936302)","(51.319985, 12.388221)",0.5
TX_006114,2026-02-06 04:01:34,CARD_07,M_00298,"(53.555939, 9.936302)","(51.030158, 13.687654)",299.32
TX_006115,2026-02-06 05:56:08,CARD_07,M_00277,"(53.555939, 9.936302)","(53.56068, 10.00371)",218.81
TX_006116,2026-02-06 04:25:10,CARD_07,M_00060,"(53.555939, 9.936302)","(50.913674, 6.979997)",25.94
TX_006117,2026-02-06 02:25:32,CARD_07,M_00348,"(53.555939, 9.936302)","(52.540583, 13.419178)",77.95
TX_006118,2026-02-06 02:25:41,CARD_07,M_00393,"(53.555939, 9.936302)","(53.54219, 10.037302)",16.95
TX_006119,2026-02-06 02:25:50,CARD_07,M_00181,"(53.555939, 9.936302)","(53.519211, 9.975719)",105.55
TX_006120,2026-02-06 03:28:27,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",16.62
TX_006121,2026-02-06 04:41:16,CARD_07,M_00070,"(53.555939, 9.936302)","(53.545807, 10.075305)",55.03
TX_006122,2026-02-06 04:43:15,CARD_07,M_00300,"(53.555939, 9.936302)","(53.525301, 9.954848)",294.64
TX_006123,2026-02-06 03:16:01,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",298.05
TX_006124,2026-02-06 03:18:51,CARD_07,M_00202,"(53.555939, 9.936302)","(53.509751, 9.991026)",24.48
TX_006125,2026-02-06 06:56:09,CARD_07,M_00214,"(53.555939, 9.936302)","(53.563383, 10.016425)",15.99
TX_006126,2026-02-06 08:44:48,CARD_07,M_00257,"(53.555939, 9.936302)","(52.399256, 9.739633)",198.95
TX_006127,2026-02-06 08:47:40,CARD_07,M_00393,"(53.555939, 9.936302)","(53.54219, 10.037302)",16.72
TX_006128,2026-02-06 08:59:00,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",48.98
TX_006129,2026-02-06 00:46:09,CARD_07,M_00214,"(53.555939, 9.936302)","(53.563383, 10.016425)",97.64
TX_006130,2026-02-06 05:33:22,CARD_07,M_00149,"(53.555939, 9.936302)","(53.53459, 9.984058)",17.27
TX_006131,2026-02-06 23:29:10,CARD_07,M_00198,"(53.555939, 9.936302)","(50.140947, 8.684323)",82.37
TX_006132,2026-02-07 04:06:31,CARD_07,M_00027,"(53.555939, 9.936302)","(53.537059, 9.98387)",8.45
TX_006133,2026-02-07 05:37:55,CARD_07,M_00042,"(53.555939, 9.936302)","(53.579156, 9.951644)",47.25
TX_006134,2026-02-07 05:39:40,CARD_07,M_00175,"(53.555939, 9.936302)","(52.394908, 9.714693)",106.62
TX_006135,2026-02-07 00:56:39,CARD_07,M_00195,"(53.555939, 9.936302)","(52.397068, 9.679238)",112.77
TX_006136,2026-02-07 05:37:08,CARD_07,M_00274,"(53.555939, 9.936302)","(53.541913, 9.968205)",230.85
TX_006137,2026-02-07 02:51:51,CARD_07,M_00221,"(53.555939, 9.936302)","(51.337142, 12.344434)",27.73
TX_006138,2026-02-07 23:02:01,CARD_07,M_00158,"(53.555939, 9.936302)","(52.37552, 9.701924)",0.5
TX_006139,2026-02-07 04:33:55,CARD_07,M_00326,"(53.555939, 9.936302)","(53.543881, 10.02848)",198.36
TX_006140,2026-02-07 00:59:51,CARD_07,M_00371,"(53.555939, 9.936302)","(48.779354, 9.14284)",11.68
TX_006141,2026-02-07 01:12:26,CARD_07,M_00278,"(53.555939, 9.936302)","(52.396651, 9.7167)",62.86
TX_006142,2026-02-07 01:33:36,CARD_07,M_00017,"(53.555939, 9.936302)","(53.550383, 10.040639)",5.4
TX_006143,2026-02-07 01:45:51,CARD_07,M_00237,"(53.555939, 9.936302)","(51.045621, 13.710073)",31.68
TX_006144,2026-02-07 01:47:43,CARD_07,M_00304,"(53.555939, 9.936302)","(52.321962, 9.730371)",90.65
TX_006145,2026-02-07 01:53:46,CARD_07,M_00037,"(53.555939, 9.936302)","(52.521205, 13.478897)",13.76
TX_006146,2026-02-07 23:06:48,CARD_07,M_00147,"(53.555939, 9.936302)","(53.552616, 9.973385)",0.5
TX_006147,2026-02-06 09:00:00,CARD_07,M_00007,"(53.555939, 9.936302)","(50.923962, 6.97865)",4.51
TX_006148,2026-02-06 09:01:23,CARD_07,M_00283,"(53.555939, 9.936302)","(52.384169, 9.788304)",144.06
TX_006149,2026-02-06 09:16:01,CARD_07,M_00019,"(53.555939, 9.936302)","(53.552841, 9.98473)",3.43
TX_006150,2026-02-06 14:33:48,CARD_07,M_00181,"(53.555939, 9.936302)","(53.519211, 9.975719)",66.49
TX_006151,2026-02-06 23:44:38,CARD_07,M_00329,"(53.555939, 9.936302)","(53.557623, 9.956167)",371.79
TX_006152,2026-02-07 00:50:11,CARD_07,M_00052,"(53.555939, 9.936302)","(53.51895, 9.999239)",39.76
TX_006153,2026-02-07 00:51:32,CARD_07,M_00203,"(53.555939, 9.936302)","(53.525011, 10.01379)",25.48
TX_006154,2026-02-07 03:29:42,CARD_07,M_00280,"(53.555939, 9.936302)","(52.367014, 9.743319)",165.56
TX_006155,2026-02-07 06:22:16,CARD_07,M_00040,"(53.555939, 9.936302)","(53.573956, 10.016258)",6.19
TX_006156,2026-02-07 07:31:23,CARD_07,M_00344,"(53.555939, 9.936302)","(53.551469, 10.004127)",198.48
TX_006157,2026-02-07 15:05:05,CARD_07,M_00210,"(53.555939, 9.936302)","(53.540027, 9.957764)",25.96
TX_006158,2026-02-07 01:42:26,CARD_07,M_00172,"(53.555939, 9.936302)","(53.508622, 9.977927)",80.48
TX_006159,2026-02-07 02:17:57,CARD_07,M_00149,"(53.555939, 9.936302)","(53.53459, 9.984058)",71.63
TX_006160,2026-02-07 01:11:27,CARD_07,M_00287,"(53.555939, 9.936302)","(52.381499, 9.698235)",72.5
TX_006161,2026-02-07 01:27:33,CARD_07,M_00347,"(53.555939, 9.936302)","(52.528165, 13.353922)",215.08
TX_006162,2026-02-07 02:22:13,CARD_07,M_00270,"(53.555939, 9.936302)","(53.521528, 10.028013)",156.7
TX_006163,2026-02-07 03:59:18,CARD_07,M_00214,"(53.555939, 9.936302)","(53.563383, 10.016425)",50.05
TX_006164,2026-02-07 05:36:54,CARD_07,M_00036,"(53.555939, 9.936302)","(53.512725, 9.992905)",10.17
TX_006165,2026-02-07 04:44:21,CARD_07,M_00042,"(53.555939, 9.936302)","(53.579156, 9.951644)",61.33
TX_006166,2026-02-07 04:58:13,CARD_07,M_00284,"(53.555939, 9.936302)","(53.535624, 9.95636)",72.84
TX_006167,2026-02-07 23:00:14,CARD_07,M_00394,"(53.555939, 9.936302)","(51.371291, 12.357414)",6.76
TX_006168,2026-02-07 23:06:00,CARD_07,M_00060,"(53.555939, 9.936302)","(50.913674, 6.979997)",28.6
TX_006169,2026-02-06 05:00:00,CARD_07,M_00053,"(53.555939, 9.936302)","(52.381098, 9.755455)",68.27
TX_006170,2026-02-06 08:10:41,CARD_07,M_00040,"(53.555939, 9.936302)","(53.573956, 10.016258)",4.98
TX_006171,2026-02-06 23:16:44,CARD_07,M_00158,"(53.555939, 9.936302)","(52.37552, 9.701924)",49.82
TX_006172,2026-02-06 23:46:55,CARD_07,M_00277,"(53.555939, 9.936302)","(53.56068, 10.00371)",99.6
TX_006173,2026-02-07 00:32:55,CARD_07,M_00393,"(53.555939, 9.936302)","(53.54219, 10.037302)",30.51
TX_006174,2026-02-07 00:58:35,CARD_07,M_00333,"(53.555939, 9.936302)","(50.906367, 6.97848)",104.35
TX_006175,2026-02-07 01:59:36,CARD_07,M_00347,"(53.555939, 9.936302)","(52.528165, 13.353922)",0.5
TX_006176,2026-02-07 04:08:35,CARD_07,M_00393,"(53.555939, 9.936302)","(53.54219, 10.037302)",11.71
TX_006177,2026-02-07 05:08:48,CARD_07,M_00146,"(53.555939, 9.936302)","(53.550855, 9.966782)",93.98
TX_006178,2026-02-07 05:19:14,CARD_07,M_00139,"(53.555939, 9.936302)","(53.564739, 9.984392)",38.12
TX_006179,2026-02-07 02:08:49,CARD_07,M_00226,"(53.555939, 9.936302)","(53.550941, 10.038098)",16.19
TX_006180,2026-02-07 02:10:36,CARD_07,M_00287,"(53.555939, 9.936302)","(52.381499, 9.698235)",92.3
TX_006181,2026-02-07 02:27:00,CARD_07,M_00124,"(53.555939, 9.936302)","(53.548064, 10.01135)",36.04
TX_006182,2026-02-07 02:49:12,CARD_07,M_00094,"(53.555939, 9.936302)","(53.552386, 9.961368)",47.02
TX_006183,2026-02-07 02:53:09,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",99.88
TX_006184,2026-02-07 01:16:57,CARD_07,M_00226,"(53.555939, 9.936302)","(53.550941, 10.038098)",4.96
TX_006185,2026-02-07 03:12:53,CARD_07,M_00124,"(53.555939, 9.936302)","(53.548064, 10.01135)",14.83
TX_006186,2026-02-07 23:19:35,CARD_07,M_00358,"(53.555939, 9.936302)","(53.532112, 10.072671)",111.21
TX_006187,2026-02-07 01:53:00,CARD_07,M_00303,"(53.555939, 9.936302)","(52.370985, 9.723818)",146.08
TX_006188,2026-02-07 23:37:08,CARD_07,M_00364,"(53.555939, 9.936302)","(52.3752, 9.785124)",10.82
TX_006189,2026-02-03 03:35:00,CARD_07,M_00359,"(53.555939, 9.936302)","(53.560966, 9.999245)",269.13
TX_006190,2026-02-03 05:47:36,CARD_07,M_00376,"(53.555939, 9.936302)","(53.559692, 9.999931)",33.03
TX_006191,2026-02-03 23:57:39,CARD_07,M_00184,"(53.555939, 9.936302)","(53.529748, 9.989429)",56.33
TX_006192,2026-02-03 23:58:00,CARD_07,M_00070,"(53.555939, 9.936302)","(53.545807, 10.075305)",45.6
TX_006193,2026-02-04 02:39:10,CARD_07,M_00125,"(53.555939, 9.936302)","(50.94312, 6.941619)",28.19
TX_006194,2026-02-04 03:40:07,CARD_07,M_00213,"(53.555939, 9.936302)","(48.773553, 9.176271)",43.99
TX_006195,2026-02-04 00:16:35,CARD_07,M_00094,"(53.555939, 9.936302)","(53.552386, 9.961368)",17.58
TX_006196,2026-02-04 01:44:26,CARD_07,M_00214,"(53.555939, 9.936302)","(53.563383, 10.016425)",27.6
TX_006197,2026-02-04 02:41:22,CARD_07,M_00070,"(53.555939, 9.936302)","(53.545807, 10.075305)",42.46
TX_006198,2026-02-04 03:01:39,CARD_07,M_00183,"(53.555939, 9.936302)","(50.101899, 8.700785)",73.94
TX_006199,2026-02-04 06:38:31,CARD_07,M_00330,"(53.555939, 9.936302)","(53.569581, 9.988153)",396.16
TX_006200,2026-02-04 12:14:53,CARD_07,M_00053,"(53.555939, 9.936302)","(52.381098, 9.755455)",31.19
TX_006201,2026-02-04 14:20:52,CARD_07,M_00139,"(53.555939, 9.936302)","(53.564739, 9.984392)",0.7
TX_006202,2026-02-04 03:48:39,CARD_07,M_00169,"(53.555939, 9.936302)","(53.568546, 9.9992)",104.21
TX_006203,2026-02-04 02:47:45,CARD_07,M_00229,"(53.555939, 9.936302)","(53.530355, 9.98799)",104.58
TX_006204,2026-02-04 02:48:28,CARD_07,M_00172,"(53.555939, 9.936302)","(53.508622, 9.977927)",63.74
TX_006205,2026-02-04 03:27:56,CARD_07,M_00303,"(53.555939, 9.936302)","(52.370985, 9.723818)",118.89
TX_006206,2026-02-04 07:22:16,CARD_07,M_00364,"(53.555939, 9.936302)","(52.3752, 9.785124)",5.69
TX_006207,2026-02-04 07:41:45,CARD_07,M_00255,"(53.555939, 9.936302)","(50.118323, 8.66398)",189.71
